date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:02:49	101508/101508	---M--	200	added ('OK')	application/pdf	etag:%2211ee958-18c84-51e8cbd87719d%22	https://perso.univ-rennes1.fr/coralie.renault/sujet6.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet6.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:49	124196/124196	---M--	200	added ('OK')	application/pdf	etag:%2211ee95c-1e524-51e8cbddfeab1%22	https://perso.univ-rennes1.fr/coralie.renault/sujet7.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet7.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:49	107309/107309	---M--	200	added ('OK')	application/pdf	etag:%2211ee960-1a32d-51e8cbe36a6c2%22	https://perso.univ-rennes1.fr/coralie.renault/sujet8.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet8.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:49	116592/116592	---M--	200	added ('OK')	application/pdf	etag:%2215218ca-1c770-51e8cbe8da4cc%22	https://perso.univ-rennes1.fr/coralie.renault/sujet9.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet9.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:50	118090/118090	---M--	200	added ('OK')	application/pdf	etag:%2215218ce-1cd4a-51e8cbeeaffbe%22	https://perso.univ-rennes1.fr/coralie.renault/sujet10.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet10.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:50	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/sujet2bis.pdf%22	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet2bis.pdf_	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:50	116628/116628	---M--	200	added ('OK')	application/pdf	etag:%22d07858-1c794-51e8cbbe74e57%22	https://perso.univ-rennes1.fr/coralie.renault/sujet1bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet1bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:50	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/sujet3bis.pdf%22	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet3bis.pdf_	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:50	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/sujet4bis.pdf%22	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet4bis.pdf_	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:51	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/sujet5bis.pdf%22	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet5bis.pdf_	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:51	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/sujet6bis.pdf%22	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet6bis.pdf_	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:51	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/sujet7bis.pdf%22	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet7bis.pdf_	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:51	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/sujet8bis.pdf%22	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet8bis.pdf_	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:51	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/sujet9bis.pdf%22	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet9bis.pdf_	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:52	254778/254778	---M--	200	added ('OK')	application/pdf	etag:%22b9dadd-3e33a-53c85f6b73a5c%22	https://perso.univ-rennes1.fr/coralie.renault/TDagreg1.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/TDagreg1.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:52	431845/431845	---M--	200	added ('OK')	application/pdf	etag:%22b508be-696e5-51e8cb2c7a524%22	https://perso.univ-rennes1.fr/coralie.renault/Liste_Exos.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/Liste_Exos.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:53	190880/190880	---M--	200	added ('OK')	application/pdf	etag:%22b9dade-2e9a0-53c85f6d44e76%22	https://perso.univ-rennes1.fr/coralie.renault/TD2.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/TD2.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:53	172865/172865	---M--	200	added ('OK')	application/pdf	etag:%228b67dd-2a341-540e013fd0bc2%22	https://perso.univ-rennes1.fr/coralie.renault/TD3.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/TD3.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:53	180583/180583	---M--	200	added ('OK')	application/pdf	etag:%228b67dc-2c167-540e0197b2f14%22	https://perso.univ-rennes1.fr/coralie.renault/TP4.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/TP4.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:02:53	4334/4334	---M--	200	added ('OK')	image/png	etag:%22c4a383-10ee-51e8cdd6ea436%22	https://perso.univ-rennes1.fr/coralie.renault/Images/adresse.png	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/Images/adresse.png	(from https://perso.univ-rennes1.fr/coralie.renault/index.html)
22:02:54	113465/113465	---M--	200	added ('OK')	application/pdf	etag:%221cfc6af-1bb39-51e8cb12d8874%22	https://perso.univ-rennes1.fr/coralie.renault/Cv_coralie_renault.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/Cv_coralie_renault.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/index.html)
22:02:56	1375653/1375653	---M--	200	added ('OK')	application/pdf	etag:%22b508c8-14fda5-51e8cb43393bc%22	https://perso.univ-rennes1.fr/coralie.renault/sii.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sii.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/parcours.html)
22:02:58	1303730/1303730	---M--	200	added ('OK')	application/pdf	etag:%22b508ba-13e4b2-51e8cb247b45a%22	https://perso.univ-rennes1.fr/coralie.renault/L3.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/L3.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/parcours.html)
22:02:58	873656/873656	---M--	200	added ('OK')	application/pdf	etag:%22d0784d-d54b8-51e8cbb7f0ab1%22	https://perso.univ-rennes1.fr/coralie.renault/stage2.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/stage2.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/parcours.html)
22:02:58	1156553/1156553	---M--	200	added ('OK')	application/pdf	etag:%221431f84-11a5c9-51e8ca9662391%22	https://perso.univ-rennes1.fr/coralie.renault/beamer.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/beamer.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/parcours.html)
22:02:59	1055980/1055980	---M--	200	added ('OK')	application/pdf	etag:%221431f86-101cec-51e8caa05b4cc%22	https://perso.univ-rennes1.fr/coralie.renault/beamer2.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/beamer2.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/parcours.html)
22:02:59	367732/367732	---M--	200	added ('OK')	application/pdf	etag:%22837d38-59c74-53b6de8b9d74d%22	https://perso.univ-rennes1.fr/coralie.renault/1607.05176v1.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/1607.05176v1.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/parcours.html)
22:02:59	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/dev_magique.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/dev_magique.51.delayed	(from https://perso.univ-rennes1.fr/coralie.renault/agreg.html)
